repository,file,commits,avg_ccn,hotspot_score
elastic/elasticsearch,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/expression/function/scalar/conditional/CaseTests.java,56,4.357142857142857,243.99999999999997
elastic/elasticsearch,server/src/main/java/org/elasticsearch/index/engine/LuceneChangesSnapshot.java,59,4.125,243.375
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/support/AbstractApplicationContext.java,132,1.8365384615384615,242.4230769230769
elastic/elasticsearch,server/src/main/java/org/elasticsearch/action/search/SearchRequest.java,116,2.0821917808219177,241.53424657534245
elastic/elasticsearch,server/src/main/java/org/elasticsearch/index/translog/Translog.java,112,2.1550387596899223,241.3643410852713
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/annotation/CommonAnnotationBeanPostProcessor.java,83,2.9069767441860463,241.27906976744185
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/cors/CorsConfiguration.java,76,3.1627906976744184,240.37209302325581
elastic/elasticsearch,x-pack/plugin/esql-datasource-csv/src/main/java/org/elasticsearch/xpack/esql/datasource/csv/CsvFormatReader.java,41,5.841269841269841,239.49206349206347
elastic/elasticsearch,modules/transport-netty4/src/main/java/org/elasticsearch/transport/netty4/Netty4Transport.java,114,2.1,239.4
elastic/elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ilm/TimeseriesLifecycleType.java,44,5.428571428571429,238.85714285714286
elastic/elasticsearch,modules/percolator/src/main/java/org/elasticsearch/percolator/PercolatorFieldMapper.java,130,1.8275862068965518,237.58620689655174
elastic/elasticsearch,server/src/internalClusterTest/java/org/elasticsearch/cluster/ClusterStateDiffIT.java,53,4.476190476190476,237.23809523809524
elastic/elasticsearch,server/src/test/java/org/elasticsearch/action/search/CanMatchPreFilterSearchPhaseTests.java,68,3.4864864864864864,237.08108108108107
spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/support/AutowireUtils.java,49,4.8,235.2
spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/xml/BeanDefinitionParserDelegate.java,53,4.428571428571429,234.71428571428572
elastic/elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ml/annotations/AnnotationIndex.java,44,5.333333333333333,234.66666666666666
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/SpringServletContainerInitializer.java,26,9.0,234.0
elastic/elasticsearch,qa/vector/src/main/java/org/elasticsearch/test/knn/KnnIndexTester.java,57,4.1,233.7
elastic/elasticsearch,x-pack/plugin/ccr/src/main/java/org/elasticsearch/xpack/ccr/repository/CcrRepository.java,144,1.6176470588235294,232.94117647058823
elastic/elasticsearch,server/src/main/java/org/elasticsearch/action/search/QueryPhaseResultConsumer.java,54,4.3,232.2
elastic/elasticsearch,server/src/main/java/org/elasticsearch/cluster/routing/allocation/AllocationService.java,91,2.5510204081632653,232.14285714285714
spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/ExceptionHandlerExceptionResolver.java,87,2.6666666666666665,232.0
elastic/elasticsearch,server/src/main/java/org/elasticsearch/cluster/ClusterState.java,132,1.7570093457943925,231.92523364485982
spring-projects/spring-framework,spring-expression/src/main/java/org/springframework/expression/spel/ast/FunctionReference.java,44,5.25,231.0
elastic/elasticsearch,server/src/main/java/org/elasticsearch/search/SearchHit.java,96,2.397590361445783,230.1686746987952
elastic/elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/XPackSettings.java,92,2.5,230.0
elastic/elasticsearch,server/src/main/java/org/elasticsearch/index/shard/StoreRecovery.java,72,3.1739130434782608,228.52173913043478
elastic/elasticsearch,server/src/test/java/org/elasticsearch/indices/cluster/IndicesClusterStateServiceRandomUpdatesTests.java,58,3.933333333333333,228.13333333333333
elastic/elasticsearch,test/fixtures/s3-fixture/src/main/java/fixture/s3/S3HttpHandler.java,53,4.282608695652174,226.97826086956522
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/util/pattern/PathPattern.java,75,3.025,226.875
spring-projects/spring-framework,spring-aop/src/main/java/org/springframework/aop/framework/JdkDynamicAopProxy.java,42,5.4,226.8
elastic/elasticsearch,server/src/main/java/org/elasticsearch/index/store/Store.java,117,1.9375,226.6875
elastic/elasticsearch,server/src/main/java/org/elasticsearch/action/index/IndexRequest.java,139,1.6235294117647059,225.6705882352941
spring-projects/spring-framework,spring-expression/src/main/java/org/springframework/expression/spel/standard/InternalSpelExpressionParser.java,51,4.423076923076923,225.5769230769231
elastic/elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ml/job/persistence/ElasticsearchMappings.java,52,4.333333333333333,225.33333333333331
NationalSecurityAgency/ghidra,Ghidra/Processors/MIPS/src/main/java/ghidra/app/util/bin/format/elf/relocation/MIPS_ElfRelocationHandler.java,21,10.68421052631579,224.3684210526316
NationalSecurityAgency/ghidra,Ghidra/Features/Base/src/main/java/ghidra/app/util/opinion/OmfLoader.java,32,7.0,224.0
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/util/NumberUtils.java,27,8.285714285714286,223.71428571428572
elastic/elasticsearch,client/rest/src/main/java/org/elasticsearch/client/RestClient.java,77,2.9019607843137254,223.45098039215685
elastic/elasticsearch,test/fixtures/gcs-fixture/src/main/java/fixture/gcs/GoogleCloudStorageHttpHandler.java,53,4.2105263157894735,223.15789473684208
elastic/elasticsearch,modules/data-streams/src/main/java/org/elasticsearch/datastreams/lifecycle/DataStreamLifecycleService.java,67,3.327272727272727,222.9272727272727
elastic/elasticsearch,server/src/main/java/org/elasticsearch/cluster/routing/allocation/allocator/DesiredBalanceReconciler.java,49,4.545454545454546,222.72727272727275
elastic/elasticsearch,server/src/main/java/org/elasticsearch/cluster/service/MasterService.java,107,2.078740157480315,222.4251968503937
elastic/elasticsearch,x-pack/plugin/esql/qa/server/src/main/java/org/elasticsearch/xpack/esql/qa/rest/RestEsqlTestCase.java,118,1.8833333333333333,222.23333333333332
elastic/elasticsearch,server/src/main/java/org/elasticsearch/plugins/PluginsService.java,88,2.5185185185185186,221.62962962962965
spring-projects/spring-framework,spring-websocket/src/main/java/org/springframework/web/socket/sockjs/support/AbstractSockJsService.java,92,2.4,220.79999999999998
NationalSecurityAgency/ghidra,Ghidra/Features/Decompiler/ghidra_scripts/classrecovery/RTTIWindowsClassRecoverer.java,37,5.948275862068965,220.08620689655172
elastic/elasticsearch,server/src/main/java/org/elasticsearch/action/admin/indices/create/TransportCreateIndexAction.java,44,5.0,220.0
elastic/elasticsearch,server/src/main/java/org/elasticsearch/threadpool/ThreadPool.java,122,1.8026315789473684,219.92105263157893
NationalSecurityAgency/ghidra,Ghidra/Features/Decompiler/ghidra_scripts/classrecovery/RTTIGccClassRecoverer.java,42,5.230769230769231,219.6923076923077
NationalSecurityAgency/ghidra,Ghidra/Features/Decompiler/ghidra_scripts/classrecovery/RecoveredClassHelper.java,45,4.88030888030888,219.6138996138996
elastic/elasticsearch,server/src/test/java/org/elasticsearch/action/admin/indices/rollover/MetadataRolloverServiceTests.java,91,2.409090909090909,219.22727272727275
spring-projects/spring-framework,spring-jdbc/src/main/java/org/springframework/jdbc/support/SQLErrorCodeSQLExceptionTranslator.java,36,6.076923076923077,218.76923076923077
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/support/DefaultLifecycleProcessor.java,71,3.075,218.32500000000002
elastic/elasticsearch,server/src/main/java/org/elasticsearch/action/search/MultiSearchRequest.java,49,4.416666666666667,216.41666666666669
elastic/elasticsearch,x-pack/plugin/esql/compute/gen/src/main/java/org/elasticsearch/compute/gen/AggregatorImplementer.java,61,3.5454545454545454,216.27272727272728
elastic/elasticsearch,x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/data/BlockUtils.java,44,4.909090909090909,216.0
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/test/context/bean/override/BeanOverrideBeanFactoryPostProcessor.java,54,4.0,216.0
elastic/elasticsearch,server/src/main/java/org/elasticsearch/action/admin/indices/settings/put/TransportUpdateSettingsAction.java,43,5.0,215.0
elastic/elasticsearch,server/src/test/java/org/elasticsearch/cluster/routing/allocation/NodeVersionAllocationDeciderTests.java,52,4.125,214.5
elastic/elasticsearch,server/src/main/java/org/elasticsearch/snapshots/SnapshotInfo.java,72,2.978723404255319,214.46808510638297
elastic/elasticsearch,server/src/main/java/org/elasticsearch/index/mapper/CompletionFieldMapper.java,95,2.25531914893617,214.25531914893617
spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/AbstractMessageReaderArgumentResolver.java,51,4.2,214.20000000000002
spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/function/client/DefaultWebClient.java,149,1.435897435897436,213.94871794871796
elastic/elasticsearch,server/src/test/java/org/elasticsearch/indices/recovery/RecoverySourceHandlerTests.java,115,1.8588235294117648,213.76470588235296
spring-projects/spring-framework,spring-oxm/src/main/java/org/springframework/oxm/jaxb/Jaxb2Marshaller.java,77,2.772727272727273,213.50000000000003
elastic/elasticsearch,server/src/main/java/org/elasticsearch/index/search/QueryStringQueryParser.java,56,3.8,212.79999999999998
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/util/WebUtils.java,62,3.423076923076923,212.23076923076923
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/GenericTypeResolver.java,60,3.533333333333333,212.0
elastic/elasticsearch,modules/lang-expression/src/main/java/org/elasticsearch/script/expression/ExpressionScriptEngine.java,47,4.5,211.5
elastic/elasticsearch,x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/data/IntBlock.java,48,4.4,211.20000000000002
elastic/elasticsearch,modules/reindex/src/main/java/org/elasticsearch/reindex/Reindexer.java,69,3.0526315789473686,210.63157894736844
elastic/elasticsearch,server/src/main/java/org/elasticsearch/gateway/PersistedClusterStateService.java,67,3.1403508771929824,210.40350877192984
spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/AbstractMessageWriterResultHandler.java,50,4.2,210.0
elastic/elasticsearch,server/src/main/java/org/elasticsearch/search/vectors/KnnVectorQueryBuilder.java,64,3.28125,210.0
spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/result/view/ViewResolutionResultHandler.java,60,3.5,210.0
spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/AbstractMessageConverterMethodArgumentResolver.java,63,3.3333333333333335,210.0
spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/handler/AbstractHandlerMethodMapping.java,99,2.1176470588235294,209.64705882352942
termux/termux-app,app/src/main/java/com/termux/app/terminal/TermuxTerminalViewClient.java,50,4.17948717948718,208.97435897435898
elastic/elasticsearch,modules/lang-painless/src/main/java/org/elasticsearch/painless/PainlessScriptEngine.java,59,3.5384615384615383,208.76923076923077
elastic/elasticsearch,server/src/test/java/org/elasticsearch/index/query/QueryStringQueryBuilderTests.java,79,2.6363636363636362,208.27272727272725
spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/support/GenericTypeAwareAutowireCandidateResolver.java,33,6.285714285714286,207.42857142857142
elastic/elasticsearch,server/src/main/java/org/elasticsearch/action/search/SearchQueryThenFetchAsyncAction.java,62,3.341463414634146,207.17073170731706
elastic/elasticsearch,server/src/internalClusterTest/java/org/elasticsearch/recovery/RelocationIT.java,44,4.705882352941177,207.05882352941177
elastic/elasticsearch,modules/lang-painless/src/main/java/org/elasticsearch/painless/DefBootstrap.java,46,4.5,207.0
elastic/elasticsearch,x-pack/plugin/ccr/src/test/java/org/elasticsearch/xpack/CcrIntegTestCase.java,103,2.0,206.0
elastic/elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/XPackPlugin.java,131,1.5714285714285714,205.85714285714286
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/io/buffer/DataBufferUtils.java,111,1.8533333333333333,205.72
spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/ResponseEntityResultHandler.java,40,5.142857142857143,205.71428571428572
spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/AbstractNestablePropertyAccessor.java,57,3.607843137254902,205.64705882352942
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/validation/DataBinder.java,80,2.569620253164557,205.56962025316454
elastic/elasticsearch,server/src/main/java/org/elasticsearch/index/mapper/RangeFieldMapper.java,93,2.2083333333333335,205.375
elastic/elasticsearch,server/src/main/java/org/elasticsearch/cluster/action/shard/ShardStateAction.java,91,2.25531914893617,205.23404255319147
spring-projects/spring-framework,spring-aop/src/main/java/org/springframework/aop/framework/autoproxy/AbstractAutoProxyCreator.java,62,3.3076923076923075,205.07692307692307
elastic/elasticsearch,server/src/main/java/org/elasticsearch/transport/RemoteClusterAware.java,55,3.727272727272727,205.0
elastic/elasticsearch,server/src/test/java/org/elasticsearch/action/admin/indices/rollover/TransportRolloverActionTests.java,66,3.1052631578947367,204.94736842105263
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/util/MimeType.java,65,3.138888888888889,204.02777777777777
elastic/elasticsearch,test/framework/src/main/java/org/elasticsearch/test/transport/MockTransportService.java,139,1.4655172413793103,203.70689655172413
elastic/elasticsearch,server/src/test/java/org/elasticsearch/search/SearchServiceTests.java,139,1.4642857142857142,203.53571428571428
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/util/UrlPathHelper.java,76,2.6666666666666665,202.66666666666666
elastic/elasticsearch,server/src/main/java/org/elasticsearch/index/seqno/ReplicationTracker.java,77,2.6315789473684212,202.63157894736844
spring-projects/spring-framework,spring-websocket/src/main/java/org/springframework/web/socket/config/WebSocketNamespaceUtils.java,35,5.75,201.25
NationalSecurityAgency/ghidra,Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/compositeeditor/StructureEditorModel.java,37,5.433962264150943,201.0566037735849
spring-projects/spring-framework,spring-jms/src/main/java/org/springframework/jms/listener/DefaultMessageListenerContainer.java,73,2.7540983606557377,201.04918032786884
elastic/elasticsearch,x-pack/plugin/esql/src/internalClusterTest/java/org/elasticsearch/xpack/esql/action/TimeSeriesIT.java,50,4.0,200.0
elastic/elasticsearch,modules/lang-mustache/src/main/java/org/elasticsearch/script/mustache/TransportSearchTemplateAction.java,50,4.0,200.0
elastic/elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ml/datafeed/DatafeedConfig.java,74,2.702127659574468,199.9574468085106
elastic/elasticsearch,server/src/test/java/org/elasticsearch/cluster/ClusterStateTests.java,94,2.125,199.75
elastic/elasticsearch,modules/mapper-extras/src/main/java/org/elasticsearch/index/mapper/extras/MatchOnlyTextFieldMapper.java,87,2.2941176470588234,199.58823529411762
elastic/elasticsearch,server/src/main/java/org/elasticsearch/action/admin/cluster/health/TransportClusterHealthAction.java,49,4.0625,199.0625
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/codec/json/AbstractJackson2Encoder.java,62,3.210526315789474,199.05263157894737
elastic/elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authz/privilege/IndexPrivilege.java,75,2.6470588235294117,198.52941176470588
elastic/elasticsearch,x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/data/DoubleBlock.java,45,4.4,198.00000000000003
elastic/elasticsearch,x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/data/LongBlock.java,45,4.4,198.00000000000003
elastic/elasticsearch,server/src/main/java/org/elasticsearch/action/update/TransportUpdateAction.java,54,3.6666666666666665,198.0
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/MediaType.java,111,1.7826086956521738,197.86956521739128
elastic/elasticsearch,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/optimizer/LogicalPlanOptimizer.java,173,1.1428571428571428,197.7142857142857
elastic/elasticsearch,modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3BlobContainer.java,59,3.3392857142857144,197.01785714285714
elastic/elasticsearch,server/src/test/java/org/elasticsearch/index/mapper/TextFieldMapperTests.java,146,1.348623853211009,196.89908256880733
elastic/elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/termsenum/action/TransportTermsEnumAction.java,49,4.0,196.0
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/CollectionFactory.java,48,4.071428571428571,195.42857142857142
elastic/elasticsearch,server/src/test/java/org/elasticsearch/ingest/IngestServiceTests.java,138,1.415929203539823,195.39823008849558
elastic/elasticsearch,server/src/test/java/org/elasticsearch/index/store/StoreTests.java,56,3.488372093023256,195.34883720930233
spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/FrameworkServlet.java,92,2.1228070175438596,195.29824561403507
elastic/elasticsearch,server/src/main/java/org/elasticsearch/cluster/routing/RoutingNodes.java,73,2.6732673267326734,195.14851485148515
elastic/elasticsearch,modules/mapper-extras/src/main/java/org/elasticsearch/index/mapper/extras/ScaledFloatFieldMapper.java,85,2.2950819672131146,195.08196721311475
elastic/elasticsearch,modules/rank-eval/src/main/java/org/elasticsearch/index/rankeval/TransportRankEvalAction.java,60,3.25,195.0
elastic/elasticsearch,server/src/main/java/org/elasticsearch/common/settings/Setting.java,117,1.6666666666666667,195.0
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/convert/TypeDescriptor.java,93,2.0930232558139537,194.6511627906977
elastic/elasticsearch,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/session/EsqlCCSUtils.java,43,4.526315789473684,194.6315789473684
NationalSecurityAgency/ghidra,Ghidra/Framework/Docking/src/main/java/docking/DockingWindowManager.java,81,2.4011976047904193,194.49700598802397
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/event/ApplicationListenerMethodAdapter.java,69,2.8181818181818183,194.45454545454547
elastic/elasticsearch,server/src/main/java/org/elasticsearch/action/search/CanMatchPreFilterSearchPhase.java,62,3.130434782608696,194.08695652173913
elastic/elasticsearch,server/src/internalClusterTest/java/org/elasticsearch/indices/stats/IndexStatsIT.java,41,4.730769230769231,193.96153846153845
elastic/elasticsearch,server/src/main/java/org/elasticsearch/index/termvectors/TermVectorsService.java,55,3.5238095238095237,193.8095238095238
elastic/elasticsearch,test/framework/src/test/java/org/elasticsearch/test/test/InternalTestClusterTests.java,78,2.473684210526316,192.94736842105263
spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/config/YamlProcessor.java,56,3.4375,192.5
elastic/elasticsearch,server/src/main/java/org/elasticsearch/action/search/FetchSearchPhase.java,55,3.5,192.5
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/listing/DebuggerListingProvider.java,83,2.317073170731707,192.3170731707317
elastic/elasticsearch,server/src/test/java/org/elasticsearch/cluster/metadata/MetadataTests.java,133,1.4423076923076923,191.82692307692307
spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/RequestPartMethodArgumentResolver.java,46,4.166666666666667,191.66666666666669
elastic/elasticsearch,server/src/main/java/org/elasticsearch/action/admin/indices/stats/CommonStats.java,42,4.5625,191.625
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/converter/json/Jackson2ObjectMapperBuilder.java,106,1.8064516129032258,191.48387096774192
elastic/elasticsearch,server/src/main/java/org/elasticsearch/search/aggregations/bucket/composite/CompositeAggregator.java,67,2.857142857142857,191.42857142857144
elastic/elasticsearch,server/src/main/java/org/elasticsearch/common/io/stream/StreamOutput.java,110,1.7391304347826086,191.30434782608694
elastic/elasticsearch,server/src/test/java/org/elasticsearch/search/fetch/subphase/highlight/HighlightBuilderTests.java,59,3.242424242424242,191.30303030303028
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/jmx/export/MBeanExporter.java,66,2.8979591836734695,191.26530612244898
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/annotation/ConfigurationClassUtils.java,37,5.166666666666667,191.16666666666669
elastic/elasticsearch,modules/analysis-common/src/main/java/org/elasticsearch/analysis/common/CommonAnalysisPlugin.java,95,2.0,190.0
termux/termux-app,app/src/main/java/com/termux/app/RunCommandService.java,49,3.875,189.875
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/server/ServletServerHttpRequest.java,70,2.7083333333333335,189.58333333333334
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/util/pattern/InternalPathPatternParser.java,26,7.2727272727272725,189.0909090909091
elastic/elasticsearch,server/src/main/java/org/elasticsearch/ingest/IngestDocument.java,81,2.3333333333333335,189.0
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/CoroutinesUtils.java,42,4.5,189.0
spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/handler/AbstractUrlHandlerMapping.java,56,3.375,189.0
elastic/elasticsearch,server/src/test/java/org/elasticsearch/index/shard/RefreshListenersTests.java,85,2.2222222222222223,188.88888888888889
elastic/elasticsearch,server/src/test/java/org/elasticsearch/cluster/routing/allocation/decider/DiskThresholdDeciderTests.java,69,2.72972972972973,188.35135135135135
elastic/elasticsearch,server/src/main/java/org/elasticsearch/common/lucene/Lucene.java,80,2.3466666666666667,187.73333333333335
elastic/elasticsearch,server/src/main/java/org/elasticsearch/index/mapper/FieldTypeLookup.java,49,3.8181818181818183,187.0909090909091
spring-projects/spring-framework,spring-aop/src/main/java/org/springframework/aop/aspectj/AspectJAdviceParameterNameDiscoverer.java,38,4.923076923076923,187.0769230769231
NationalSecurityAgency/ghidra,Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/macho/commands/chained/DyldChainedFixups.java,16,11.666666666666666,186.66666666666666
elastic/elasticsearch,x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/data/BytesRefBlock.java,43,4.333333333333333,186.33333333333331
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/method/annotation/AbstractNamedValueMethodArgumentResolver.java,51,3.642857142857143,185.78571428571428
spring-projects/spring-framework,spring-expression/src/main/java/org/springframework/expression/spel/ast/OpMinus.java,26,7.142857142857143,185.71428571428572
elastic/elasticsearch,server/src/main/java/org/elasticsearch/action/search/DfsQueryPhase.java,45,4.125,185.625
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/context/request/async/WebAsyncManager.java,79,2.347826086956522,185.47826086956525
elastic/elasticsearch,server/src/main/java/org/elasticsearch/index/mapper/MappingLookup.java,82,2.26,185.32
spring-projects/spring-framework,spring-expression/src/main/java/org/springframework/expression/spel/ast/Selection.java,30,6.166666666666667,185.0
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/annotation/AnnotatedElementUtils.java,127,1.4545454545454546,184.72727272727272
elastic/elasticsearch,server/src/main/java/org/elasticsearch/discovery/DiscoveryModule.java,59,3.125,184.375
elastic/elasticsearch,server/src/main/java/org/elasticsearch/action/admin/indices/mapping/put/TransportPutMappingAction.java,46,4.0,184.0
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/support/ReloadableResourceBundleMessageSource.java,51,3.607142857142857,183.96428571428572
NationalSecurityAgency/ghidra,Ghidra/Processors/x86/src/main/java/ghidra/app/util/bin/format/elf/relocation/X86_64_ElfRelocationHandler.java,17,10.8,183.60000000000002
elastic/elasticsearch,server/src/test/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesFormatTests.java,50,3.6666666666666665,183.33333333333331
elastic/elasticsearch,server/src/test/java/org/elasticsearch/index/mapper/RangeFieldTypeTests.java,50,3.652173913043478,182.6086956521739
elastic/elasticsearch,server/src/main/java/org/elasticsearch/indices/IndicesModule.java,73,2.5,182.5
elastic/elasticsearch,server/src/internalClusterTest/java/org/elasticsearch/index/store/CorruptedFileIT.java,45,4.055555555555555,182.5
spring-projects/spring-framework,spring-jms/src/main/java/org/springframework/jms/connection/CachingConnectionFactory.java,49,3.7241379310344827,182.48275862068965
elastic/elasticsearch,x-pack/plugin/ccr/src/test/java/org/elasticsearch/xpack/ccr/action/ShardFollowTaskReplicationTests.java,86,2.121212121212121,182.4242424242424
elastic/elasticsearch,test/framework/src/main/java/org/elasticsearch/repositories/blobstore/BlobStoreTestUtil.java,57,3.2,182.4
elastic/elasticsearch,server/src/main/java/org/elasticsearch/action/support/master/TransportMasterNodeAction.java,58,3.142857142857143,182.28571428571428
elastic/elasticsearch,server/src/test/java/org/elasticsearch/action/search/SearchResponseMergerTests.java,44,4.137931034482759,182.0689655172414
elastic/elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ml/inference/TrainedModelConfig.java,78,2.3333333333333335,182.0
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/annotation/AnnotationBeanNameGenerator.java,52,3.5,182.0
spring-projects/spring-framework,spring-jdbc/src/main/java/org/springframework/jdbc/core/JdbcTemplate.java,92,1.9776119402985075,181.9402985074627
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/BridgeMethodResolver.java,43,4.230769230769231,181.92307692307693
elastic/elasticsearch,server/src/test/java/org/elasticsearch/cluster/routing/allocation/allocator/DesiredBalanceComputerTests.java,65,2.796875,181.796875
elastic/elasticsearch,server/src/main/java/org/elasticsearch/action/admin/indices/create/AutoCreateAction.java,63,2.8823529411764706,181.58823529411765
elastic/elasticsearch,x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/data/BooleanBlock.java,43,4.222222222222222,181.55555555555557
spring-projects/spring-framework,spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/support/AbstractNamedValueMethodArgumentResolver.java,44,4.125,181.5
elastic/elasticsearch,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/LocalPhysicalPlanOptimizerTests.java,129,1.4031007751937985,181.0
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/method/annotation/RequestParamMethodArgumentResolver.java,47,3.8333333333333335,180.16666666666669
spring-projects/spring-framework,spring-expression/src/main/java/org/springframework/expression/spel/ast/PropertyOrFieldReference.java,51,3.526315789473684,179.8421052631579
spring-projects/spring-framework,spring-beans/src/test/java/org/springframework/beans/factory/DefaultListableBeanFactoryTests.java,163,1.1,179.3
NationalSecurityAgency/ghidra,Ghidra/Features/Base/src/main/java/ghidra/app/util/opinion/AbstractLibrarySupportLoader.java,50,3.5853658536585367,179.26829268292684
spring-projects/spring-framework,spring-expression/src/main/java/org/springframework/expression/spel/ast/OpMultiply.java,28,6.4,179.20000000000002
spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/handler/AbstractHandlerMapping.java,87,2.0425531914893615,177.70212765957444
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/test/context/support/TestPropertySourceUtils.java,58,3.0625,177.625
elastic/elasticsearch,server/src/test/java/org/elasticsearch/env/NodeEnvironmentTests.java,71,2.5,177.5
elastic/elasticsearch,server/src/main/java/org/elasticsearch/cluster/coordination/PublicationTransportHandler.java,71,2.5,177.5
NationalSecurityAgency/ghidra,Ghidra/Features/Base/src/main/java/ghidra/app/util/opinion/MachoLoader.java,38,4.666666666666667,177.33333333333334
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/codec/EncoderHttpMessageWriter.java,68,2.6,176.8
elastic/elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authz/store/ReservedRolesStore.java,156,1.1333333333333333,176.79999999999998
spring-projects/spring-framework,spring-aop/src/main/java/org/springframework/aop/aspectj/annotation/ReflectiveAspectJAdvisorFactory.java,43,4.111111111111111,176.77777777777777
elastic/elasticsearch,server/src/test/java/org/elasticsearch/index/engine/LuceneChangesSnapshotTests.java,44,4.0,176.0
